Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Emp_EnvironmentSatisfaction,Emp_JobSatisfaction,Emp_WorkLifeBalance,Mgr_JobInvolvement,Mgr_PerformanceRating,Time_in_min,Time_in_max,Time_in_mean,Time_out_min,Time_out_max,Time_out_mean
40,No,Travel_Rarely,Research & Development,8,3,Technical Degree,2377,Female,2,Healthcare Representative,Single,24040,6.0,17,0,18.0,2,4,3,3,3.0,4.0,2.0,2,3,08:56:46,10:43:56,10:00:30,18:00:30,20:13:39,19:12:27
44,No,Travel_Frequently,Sales,2,2,Marketing,2378,Male,1,Laboratory Technician,Married,34520,4.0,11,1,14.0,2,10,0,2,1.0,4.0,3.0,2,3,09:17:23,10:46:58,09:59:03,17:23:51,19:46:12,18:35:57
48,No,Travel_Frequently,Sales,10,4,Marketing,2379,Female,3,Manager,Married,22700,2.0,14,3,23.0,2,2,2,2,3.0,4.0,3.0,3,3,09:12:12,10:47:41,10:00:42,15:57:04,17:58:13,17:05:17
35,Yes,Travel_Rarely,Research & Development,9,3,Life Sciences,2380,Male,2,Manager,Divorced,173990,6.0,12,0,7.0,3,2,2,2,,4.0,2.0,1,3,09:12:43,10:40:57,10:00:48,19:45:45,21:52:22,20:42:57
24,No,Travel_Frequently,Research & Development,15,3,Life Sciences,2381,Male,2,Research Scientist,Single,54880,1.0,22,1,6.0,6,6,1,3,1.0,4.0,3.0,3,4,09:13:51,10:42:16,10:00:28,17:35:58,19:36:25,18:40:32
27,No,Travel_Rarely,Sales,10,4,Life Sciences,2382,Male,3,Sales Executive,Married,194190,7.0,14,1,5.0,2,3,0,2,2.0,3.0,3.0,1,3,09:13:56,10:41:27,10:00:44,16:10:20,18:18:54,17:14:48
27,No,Travel_Frequently,Research & Development,7,3,Life Sciences,2383,Male,1,Research Scientist,Single,28110,2.0,20,0,6.0,3,4,1,2,4.0,4.0,2.0,3,4,09:12:12,10:48:07,10:00:30,15:19:27,17:32:08,16:25:48
40,Yes,Travel_Rarely,Sales,16,4,Marketing,2384,Male,1,Research Director,Single,36330,3.0,16,2,10.0,0,4,0,3,1.0,1.0,1.0,3,3,09:06:49,10:40:24,09:59:59,19:21:30,21:34:19,20:28:16
29,No,Travel_Rarely,Research & Development,20,1,Medical,2385,Female,2,Manager,Single,41630,9.0,15,1,8.0,4,5,1,4,3.0,3.0,3.0,2,3,09:03:27,10:39:21,10:00:39,15:56:56,18:33:08,17:19:43
36,No,Travel_Rarely,Research & Development,23,3,Life Sciences,2386,Female,3,Sales Executive,Married,21320,4.0,20,0,9.0,1,3,0,2,2.0,1.0,3.0,2,4,09:13:55,10:36:11,10:00:27,16:43:17,19:07:14,17:56:06
25,No,Travel_Frequently,Sales,5,1,Marketing,2387,Male,4,Manufacturing Director,Divorced,139730,1.0,14,0,7.0,3,7,0,7,4.0,3.0,3.0,2,3,09:17:30,10:49:31,09:59:06,14:57:46,17:46:26,16:06:39
39,No,Travel_Rarely,Sales,10,3,Marketing,2388,Female,2,Research Director,Married,26840,4.0,12,0,7.0,2,5,1,0,4.0,2.0,3.0,3,3,09:12:27,10:51:12,09:58:39,15:27:51,17:58:27,16:43:58
49,No,Travel_Rarely,Sales,4,2,Life Sciences,2389,Male,2,Research Director,Married,108450,3.0,24,0,27.0,4,4,1,2,1.0,2.0,3.0,2,4,09:21:39,10:39:07,09:59:38,16:36:05,18:53:45,17:46:24
50,No,Travel_Rarely,Research & Development,2,2,Medical,2390,Male,3,Sales Executive,Divorced,43770,5.0,12,1,19.0,2,14,1,11,4.0,1.0,3.0,2,3,08:58:34,11:01:47,09:59:48,16:46:38,18:51:08,17:48:05
20,No,Travel_Rarely,Research & Development,18,4,Medical,2391,Female,2,Sales Executive,Single,37430,1.0,13,1,2.0,2,2,2,2,3.0,3.0,3.0,3,3,09:14:43,10:38:55,09:57:15,15:27:20,17:35:05,16:34:27
34,No,Travel_Rarely,Research & Development,10,3,Medical,2392,Male,3,Laboratory Technician,Divorced,41480,1.0,11,0,11.0,3,11,7,9,4.0,2.0,3.0,3,3,09:16:50,11:00:36,09:59:51,16:29:36,19:19:24,17:40:16
36,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2393,Female,2,Healthcare Representative,Single,10510,2.0,14,0,15.0,2,4,1,3,1.0,2.0,3.0,3,3,09:14:25,10:33:55,09:58:41,14:47:48,16:58:06,15:57:26
49,No,Travel_Rarely,Human Resources,6,2,Life Sciences,2394,Female,2,Research Scientist,Married,107390,2.0,11,3,30.0,3,15,2,12,3.0,3.0,3.0,3,3,09:16:36,10:43:14,09:57:27,17:14:13,19:42:19,18:25:25
36,No,Non-Travel,Research & Development,8,4,Life Sciences,2395,Male,4,Laboratory Technician,Married,103880,0.0,14,0,4.0,2,3,1,2,4.0,3.0,,3,3,09:19:57,10:43:35,10:00:02,16:55:21,19:11:17,18:00:29
36,No,Travel_Rarely,Research & Development,2,2,Medical,2396,Female,2,Healthcare Representative,Divorced,114160,6.0,16,0,13.0,2,5,0,4,4.0,1.0,3.0,3,3,09:23:40,10:46:51,09:59:52,15:14:50,17:17:36,16:16:45
54,No,Travel_Rarely,Sales,24,3,Marketing,2397,Male,1,Laboratory Technician,Married,26000,3.0,14,0,36.0,5,10,4,7,2.0,3.0,3.0,3,3,09:03:38,10:39:20,10:00:03,16:29:42,18:38:10,17:35:48
43,No,Travel_Rarely,Research & Development,2,4,Life Sciences,2398,Female,1,Research Scientist,Married,24220,1.0,11,1,14.0,2,14,6,11,3.0,3.0,3.0,3,3,08:58:42,10:44:33,09:59:36,16:16:50,18:36:25,17:34:31
35,Yes,Travel_Frequently,Research & Development,17,4,Medical,2399,Male,1,Research Director,Single,54720,3.0,11,1,13.0,3,11,6,7,4.0,4.0,4.0,2,3,09:13:22,10:38:53,09:59:35,17:20:02,19:15:42,18:23:08
38,No,Travel_Frequently,Research & Development,19,2,Life Sciences,2400,Male,2,Research Scientist,Married,24510,7.0,12,1,19.0,3,13,2,9,4.0,4.0,4.0,3,3,09:09:55,10:59:41,10:00:17,16:07:57,18:27:49,17:11:44
29,No,Travel_Rarely,Research & Development,1,2,Medical,2401,Male,2,Sales Representative,Divorced,42400,1.0,14,0,10.0,2,10,0,9,1.0,2.0,2.0,2,3,09:19:23,10:39:59,09:59:13,19:40:52,21:50:13,20:40:48
33,No,Travel_Rarely,Research & Development,7,3,Medical,2402,Male,5,Sales Executive,Divorced,109990,1.0,18,3,6.0,3,6,0,4,4.0,4.0,3.0,2,3,09:10:35,10:50:35,10:00:16,15:14:23,17:23:10,16:22:06
32,No,Travel_Rarely,Research & Development,5,4,Technical Degree,2403,Male,5,Research Scientist,Divorced,50030,0.0,13,0,10.0,5,9,1,6,4.0,2.0,2.0,3,3,09:14:23,10:52:36,09:59:46,15:25:21,17:47:08,16:35:04
31,No,Travel_Rarely,Research & Development,28,4,Technical Degree,2404,Female,2,Sales Executive,Married,127420,1.0,11,0,10.0,4,10,0,2,1.0,4.0,3.0,2,3,08:54:50,10:54:42,10:01:24,15:43:31,18:42:01,17:26:32
49,No,Travel_Rarely,Research & Development,2,4,Medical,2405,Male,1,Laboratory Technician,Divorced,42270,4.0,18,0,17.0,3,2,2,2,4.0,1.0,2.0,2,3,09:06:53,10:40:54,09:59:26,18:41:36,20:44:32,19:41:19
38,No,Travel_Frequently,Sales,29,2,Medical,2406,Female,1,Sales Executive,Single,39170,1.0,15,3,4.0,2,4,3,3,4.0,2.0,3.0,3,3,09:13:26,10:50:16,09:59:15,16:26:01,18:43:45,17:49:05
47,No,Travel_Rarely,Research & Development,1,4,Medical,2407,Male,3,Laboratory Technician,Divorced,183030,6.0,22,1,29.0,2,3,1,2,2.0,2.0,3.0,2,4,09:10:01,10:45:43,10:01:33,15:47:14,18:03:25,16:45:49
49,No,Travel_Rarely,Research & Development,21,3,Medical,2408,Male,2,Manufacturing Director,Single,23800,4.0,13,0,23.0,3,8,0,0,3.0,3.0,3.0,1,3,09:16:06,10:45:58,10:00:13,15:25:07,17:24:10,16:25:05
41,No,Travel_Rarely,Research & Development,24,4,Life Sciences,2409,Female,4,Manager,Single,137260,3.0,12,0,21.0,6,2,0,2,4.0,3.0,3.0,4,3,09:12:31,10:52:07,10:00:10,19:50:41,21:58:30,20:59:27
20,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2410,Male,1,Sales Representative,Single,47770,1.0,18,1,2.0,3,2,0,2,4.0,1.0,3.0,3,3,09:23:03,10:49:24,10:00:28,16:34:23,18:42:14,17:40:44
33,No,Non-Travel,Research & Development,18,2,Medical,2411,Female,2,Healthcare Representative,Divorced,63850,1.0,13,0,7.0,6,6,1,2,3.0,4.0,3.0,2,3,09:17:49,10:41:23,10:01:07,18:27:55,20:26:44,19:29:15
36,No,Travel_Rarely,Research & Development,2,2,Technical Degree,2412,Male,3,Sales Executive,Married,199730,6.0,12,0,10.0,2,3,0,2,1.0,3.0,2.0,3,3,09:07:23,10:52:35,09:59:43,14:53:44,17:19:24,15:59:03
44,No,Travel_Rarely,Research & Development,9,3,Technical Degree,2413,Female,3,Healthcare Representative,Divorced,68610,4.0,12,0,8.0,2,2,2,2,3.0,4.0,3.0,2,3,09:19:55,11:00:03,09:59:16,17:19:06,20:10:31,18:28:44
23,Yes,Travel_Rarely,Human Resources,6,3,Life Sciences,2414,Female,3,Laboratory Technician,Single,49690,1.0,12,0,5.0,3,5,1,2,4.0,3.0,3.0,3,3,09:07:12,10:38:34,10:00:37,17:00:22,19:14:19,18:08:16
38,No,Travel_Rarely,Research & Development,11,2,Life Sciences,2415,Male,1,Sales Executive,Married,198450,7.0,11,1,7.0,3,0,0,0,4.0,3.0,2.0,3,3,09:08:22,10:39:35,09:58:46,16:10:27,18:38:10,17:21:59
53,No,Travel_Rarely,Research & Development,24,3,Life Sciences,2416,Male,4,Research Director,Married,133200,3.0,11,0,11.0,2,4,1,2,2.0,4.0,3.0,3,3,09:10:32,10:40:22,09:59:59,16:48:15,19:09:13,18:00:08
48,Yes,Travel_Frequently,Sales,10,2,Marketing,2417,Male,1,Healthcare Representative,Married,63470,2.0,12,1,19.0,3,9,7,7,4.0,3.0,3.0,1,3,09:15:14,10:47:29,10:01:47,18:43:52,21:05:46,19:57:21
32,Yes,Travel_Rarely,Sales,1,3,Life Sciences,2418,Male,2,Research Scientist,Single,27430,1.0,19,1,1.0,2,1,0,0,4.0,2.0,3.0,3,3,09:16:47,10:39:38,09:59:15,16:30:02,18:42:58,17:28:34
26,No,Non-Travel,Research & Development,18,2,Medical,2419,Male,1,Human Resources,Single,108800,1.0,23,1,7.0,5,7,5,7,4.0,4.0,3.0,3,4,09:13:43,10:52:00,10:00:24,16:22:48,18:23:57,17:10:50
55,No,Travel_Rarely,Research & Development,23,1,Life Sciences,2420,Male,5,Laboratory Technician,Divorced,23420,5.0,11,2,8.0,2,4,1,2,1.0,2.0,3.0,3,3,09:22:40,10:40:10,10:01:42,16:28:31,18:45:21,17:42:55
34,No,Travel_Rarely,Sales,28,3,Life Sciences,2421,Female,2,Research Scientist,Married,176500,1.0,19,1,15.0,6,15,4,13,2.0,4.0,4.0,1,3,09:13:24,10:48:32,10:00:22,16:52:36,19:01:50,18:00:10
60,No,Travel_Rarely,Sales,17,4,Medical,2422,Male,1,Manager,Divorced,40250,3.0,13,1,19.0,5,1,0,0,3.0,4.0,4.0,2,3,09:21:24,10:45:01,10:02:29,14:48:04,17:24:34,16:13:59
33,No,Travel_Rarely,Sales,3,3,Life Sciences,2423,Male,3,Manager,Married,97250,1.0,11,0,14.0,0,14,2,13,2.0,2.0,3.0,3,3,09:18:09,10:49:00,09:59:47,16:39:26,19:09:02,17:46:38
37,No,Travel_Frequently,Research & Development,13,3,Life Sciences,2424,Male,1,Laboratory Technician,Divorced,119040,1.0,12,1,6.0,4,6,1,3,3.0,4.0,2.0,3,3,09:02:55,10:50:24,09:59:03,14:53:42,17:49:03,16:28:08
34,No,Travel_Rarely,Research & Development,7,2,Life Sciences,2425,Male,1,Healthcare Representative,Married,21770,1.0,13,0,10.0,5,10,8,7,2.0,4.0,3.0,3,3,09:21:04,10:49:51,10:00:11,16:03:13,18:06:55,17:07:12
23,Yes,Travel_Rarely,Research & Development,12,2,Medical,2426,Male,2,Research Scientist,Divorced,75250,1.0,14,2,3.0,2,3,0,2,3.0,4.0,3.0,3,3,09:19:33,10:49:43,09:58:42,18:08:53,20:25:04,19:11:33
44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,2427,Male,1,Research Scientist,Married,48340,1.0,14,0,9.0,1,8,6,7,3.0,4.0,3.0,4,3,09:07:23,10:46:34,09:59:54,17:23:05,19:29:46,18:28:22
35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,2428,Male,3,Sales Executive,Single,20420,0.0,16,0,6.0,2,5,1,4,1.0,4.0,4.0,3,3,09:10:58,10:50:35,09:58:33,16:45:56,19:11:37,18:08:41
43,No,Travel_Rarely,Research & Development,25,4,Life Sciences,2429,Male,2,Sales Executive,Married,22200,1.0,11,0,10.0,2,10,8,8,4.0,4.0,3.0,1,3,09:15:58,10:54:25,09:58:32,16:54:31,19:06:30,18:04:54
24,No,Travel_Rarely,Research & Development,6,3,Life Sciences,2430,Male,3,Sales Executive,Married,10520,1.0,13,0,5.0,3,5,0,4,3.0,3.0,3.0,3,3,09:07:11,10:43:09,10:00:05,15:33:30,17:59:07,16:43:12
41,No,Travel_Rarely,Sales,6,4,Marketing,2431,Male,1,Research Scientist,Single,28210,1.0,17,0,10.0,3,10,8,7,4.0,3.0,3.0,3,3,09:18:08,10:49:57,10:00:02,15:55:58,18:03:05,16:59:22
29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,2432,Male,2,Research Scientist,Married,192370,9.0,11,1,9.0,2,5,1,2,4.0,3.0,3.0,3,3,09:14:11,10:45:06,10:00:05,16:47:47,19:05:31,17:52:35
36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,2433,Female,3,Research Scientist,Single,41070,3.0,11,1,17.0,2,13,6,7,3.0,4.0,2.0,1,3,09:10:50,10:39:59,10:00:51,15:03:09,17:32:30,16:18:45
45,No,Non-Travel,Sales,2,3,Life Sciences,2434,Female,2,Manufacturing Director,Married,83960,3.0,15,2,25.0,3,23,14,4,3.0,3.0,2.0,2,3,09:01:16,10:47:04,09:59:00,14:53:34,17:24:45,16:18:29
24,Yes,Travel_Rarely,Sales,6,2,Medical,2435,Female,2,Manager,Married,20070,1.0,12,0,1.0,2,1,0,0,4.0,3.0,3.0,2,3,09:18:50,10:58:48,10:00:36,15:21:18,17:29:34,16:26:27
47,Yes,Travel_Frequently,Research & Development,1,3,Medical,2436,Female,2,Sales Executive,Married,196270,7.0,11,2,25.0,1,23,14,10,3.0,3.0,1.0,3,3,09:13:17,10:39:14,09:59:03,15:25:01,17:54:43,16:46:51
26,No,Travel_Rarely,Research & Development,9,1,Medical,2437,Male,1,Sales Executive,Married,106860,1.0,14,1,3.0,2,3,0,2,4.0,3.0,4.0,3,3,09:10:48,10:38:20,09:59:20,16:40:31,18:49:06,17:40:14
45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2438,Male,1,Research Director,Single,29420,1.0,22,1,21.0,4,21,8,6,4.0,2.0,3.0,3,4,09:06:58,10:47:39,09:59:59,15:36:05,17:40:58,16:37:29
32,No,Travel_Frequently,Sales,1,1,Marketing,2439,Male,2,Laboratory Technician,Married,88580,6.0,16,1,10.0,2,5,1,3,1.0,3.0,2.0,3,3,09:10:01,10:41:35,10:01:27,15:50:00,18:00:33,16:55:04
31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,2440,Male,1,Sales Executive,Married,167560,1.0,11,2,6.0,5,5,0,3,2.0,3.0,4.0,3,3,09:20:56,10:52:50,09:59:55,16:00:56,18:17:28,17:11:50
41,No,Non-Travel,Sales,2,2,Medical,2441,Male,2,Research Scientist,Married,107980,6.0,14,2,10.0,5,3,1,2,3.0,2.0,3.0,1,3,09:17:34,10:42:11,09:59:42,16:48:35,18:52:30,17:41:41
40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,2442,Male,1,Healthcare Representative,Married,23230,2.0,16,1,18.0,2,1,0,0,2.0,1.0,3.0,3,3,09:22:56,10:47:22,09:59:48,19:04:05,21:00:44,19:49:15
24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,2443,Female,1,Research Scientist,Divorced,14160,1.0,15,1,6.0,3,6,1,2,2.0,1.0,4.0,2,3,09:11:14,10:50:36,10:00:41,14:53:00,17:29:47,16:01:31
46,No,Travel_Rarely,Research & Development,6,3,Medical,2444,Male,4,Sales Executive,Single,46150,6.0,12,0,19.0,3,10,0,9,3.0,2.0,3.0,2,3,09:02:59,10:51:11,10:00:39,16:10:05,18:44:46,17:34:27
35,No,Travel_Rarely,Sales,8,4,Life Sciences,2445,Male,1,Laboratory Technician,Married,24610,2.0,20,1,17.0,4,7,0,7,4.0,3.0,3.0,3,4,09:22:57,10:36:39,09:59:39,16:08:38,18:24:26,17:24:29
30,No,Travel_Rarely,Sales,9,4,Marketing,2446,Male,1,Laboratory Technician,Married,87220,1.0,17,1,10.0,3,10,0,8,2.0,4.0,2.0,3,3,09:14:45,10:43:49,09:59:48,16:12:59,18:39:37,17:17:42
47,No,Non-Travel,Research & Development,3,2,Life Sciences,2447,Female,2,Sales Executive,Married,39550,7.0,12,1,4.0,5,1,0,0,3.0,2.0,1.0,3,3,09:08:51,10:48:04,10:00:39,16:30:38,18:37:22,17:41:41
46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,2448,Female,3,Sales Executive,Divorced,99570,4.0,20,0,13.0,1,10,0,3,3.0,4.0,2.0,3,4,09:16:59,10:53:30,10:00:48,18:41:53,21:04:29,19:48:23
36,Yes,Travel_Rarely,Research & Development,1,3,Medical,2449,Male,2,Manufacturing Director,Divorced,33760,5.0,20,0,16.0,3,2,2,2,2.0,1.0,3.0,3,4,09:03:18,10:44:59,10:00:03,19:18:51,21:24:53,20:24:27
32,Yes,Travel_Rarely,Research & Development,26,3,Medical,2450,Female,2,Research Director,Single,88230,6.0,13,2,10.0,3,0,0,0,1.0,2.0,3.0,3,3,09:19:43,10:51:47,10:00:25,15:45:43,17:56:37,17:00:26
23,No,Travel_Rarely,Sales,6,4,Life Sciences,2451,Male,3,Manufacturing Director,Single,103220,1.0,14,2,3.0,2,3,1,2,3.0,2.0,1.0,3,3,09:17:12,10:57:45,10:00:12,14:35:53,17:07:43,16:00:53
31,No,Travel_Frequently,Sales,3,3,Marketing,2452,Male,2,Sales Executive,Single,46210,2.0,18,1,9.0,3,5,1,4,4.0,4.0,2.0,3,3,09:16:03,10:46:15,09:59:21,15:13:24,17:41:18,16:29:38
39,No,Non-Travel,Research & Development,3,3,Life Sciences,2453,Female,2,Manufacturing Director,Married,109760,1.0,11,0,9.0,3,9,5,8,4.0,4.0,3.0,2,3,09:09:59,10:55:52,10:00:22,19:09:47,21:25:28,20:10:50
32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,2454,Male,1,Research Scientist,Married,36600,3.0,11,2,10.0,0,4,0,2,4.0,3.0,1.0,2,3,09:26:56,10:51:04,10:00:48,16:44:27,18:54:34,17:39:39
40,No,Travel_Rarely,Sales,6,3,Life Sciences,2455,Male,3,Manufacturing Director,Single,104820,1.0,11,1,21.0,6,21,12,8,2.0,2.0,2.0,2,3,09:12:29,10:46:07,10:03:03,16:52:14,19:08:19,17:59:15
45,No,Travel_Rarely,Research & Development,19,4,Medical,2456,Male,1,Sales Representative,Married,71190,4.0,15,0,9.0,2,5,0,3,3.0,3.0,4.0,3,3,09:03:30,10:41:38,09:58:03,16:33:08,19:18:34,17:45:49
30,No,Travel_Frequently,Sales,9,3,Life Sciences,2457,Male,1,Research Director,Single,95820,0.0,12,1,10.0,2,9,0,7,4.0,1.0,3.0,3,3,09:13:44,10:44:03,10:00:12,14:57:55,17:29:52,16:12:28
24,No,Travel_Frequently,Sales,3,4,Marketing,2458,Male,1,Sales Executive,Married,45080,0.0,11,1,3.0,5,2,2,1,1.0,4.0,3.0,3,3,09:17:45,10:42:08,10:01:54,15:03:00,17:06:47,16:01:22
30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,2459,Female,1,Human Resources,Divorced,22070,6.0,14,0,6.0,4,4,1,2,3.0,4.0,2.0,3,3,08:59:00,10:54:40,09:59:43,15:27:07,17:39:09,16:42:28
31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,2460,Male,3,Laboratory Technician,Married,77560,1.0,15,2,6.0,3,5,0,2,1.0,3.0,3.0,4,3,09:13:20,10:46:55,10:00:42,16:18:11,18:39:35,17:37:40
27,No,Travel_Rarely,Sales,3,3,Life Sciences,2461,Male,1,Manager,Single,66940,1.0,13,1,6.0,2,6,1,4,3.0,4.0,2.0,2,3,09:14:33,10:46:13,09:59:42,15:10:25,17:25:36,16:19:09
29,Yes,Travel_Rarely,Sales,4,3,Marketing,2462,Male,5,Research Scientist,Single,36910,1.0,13,0,2.0,3,2,2,2,2.0,2.0,3.0,3,3,09:14:45,10:46:38,10:00:15,15:47:21,17:58:32,16:48:50
29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,2463,Female,1,Sales Executive,Single,23770,8.0,21,1,10.0,2,3,0,2,4.0,3.0,4.0,3,4,09:17:37,10:52:24,10:00:23,17:43:31,19:52:25,18:48:46
30,No,Travel_Rarely,Sales,7,3,Life Sciences,2464,Male,3,Sales Executive,Divorced,23130,2.0,11,0,12.0,5,7,1,7,3.0,1.0,3.0,3,3,09:12:45,10:41:59,09:59:18,16:48:33,19:05:39,17:57:17
34,No,Travel_Rarely,Research & Development,1,2,Medical,2465,Female,2,Healthcare Representative,Married,176650,0.0,11,0,6.0,5,5,1,2,4.0,4.0,3.0,2,3,09:15:13,10:38:01,09:57:26,18:32:58,21:20:46,19:51:26
33,No,Non-Travel,Research & Development,2,4,Medical,2466,Male,1,Sales Representative,Single,25960,8.0,14,1,13.0,4,11,1,7,4.0,2.0,2.0,3,3,09:09:30,10:44:31,10:00:40,16:00:38,18:38:10,17:23:48
49,No,Travel_Rarely,Sales,3,4,Marketing,2467,Male,1,Sales Executive,Single,47280,3.0,11,1,8.0,4,5,0,4,4.0,4.0,4.0,3,3,09:06:30,10:43:16,09:58:18,16:35:43,19:22:20,17:40:32
33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,2468,Male,1,Sales Executive,Single,43020,2.0,13,0,11.0,3,0,0,0,1.0,1.0,2.0,1,3,09:17:49,10:41:31,10:01:49,17:08:55,19:16:44,18:19:03
38,No,Travel_Frequently,Research & Development,28,3,Medical,2469,Male,1,Healthcare Representative,Married,29790,4.0,12,1,9.0,3,6,0,5,3.0,2.0,2.0,3,3,09:17:05,10:45:24,10:00:07,16:34:48,18:40:15,17:51:27
31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,2470,Male,2,Laboratory Technician,Married,168850,2.0,14,2,10.0,2,1,0,0,1.0,3.0,3.0,3,3,09:07:18,10:43:43,10:00:16,14:57:43,17:14:52,16:11:51
29,No,Travel_Rarely,Research & Development,3,4,Other,2471,Female,2,Sales Representative,Divorced,55930,1.0,13,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3,09:19:39,10:55:18,10:00:54,15:09:21,17:46:59,16:20:56
30,No,Travel_Rarely,Research & Development,2,1,Medical,2472,Male,1,Sales Representative,Married,104450,3.0,18,1,10.0,3,7,1,7,3.0,3.0,3.0,3,3,09:10:08,10:42:28,09:57:29,15:41:58,17:47:42,16:44:12
32,No,Non-Travel,Research & Development,10,4,Life Sciences,2473,Female,1,Laboratory Technician,Single,87400,2.0,11,1,12.0,2,7,0,7,2.0,2.0,3.0,3,3,09:20:08,10:52:14,10:01:40,15:02:41,17:08:52,16:00:42
38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,2474,Female,1,Manufacturing Director,Married,25140,3.0,11,0,15.0,2,1,1,0,2.0,4.0,3.0,2,3,09:11:09,10:51:35,10:02:15,18:04:04,20:41:35,19:02:29
43,Yes,Travel_Frequently,Research & Development,1,4,Other,2475,Male,3,Sales Executive,Married,76550,9.0,12,1,6.0,3,1,0,0,3.0,3.0,3.0,3,3,09:10:33,10:50:39,09:59:22,16:58:44,19:33:56,18:21:55
42,No,Travel_Rarely,Human Resources,1,3,Other,2476,Female,1,Healthcare Representative,Divorced,174650,8.0,13,1,7.0,3,5,0,4,2.0,2.0,2.0,3,3,09:19:41,10:49:12,10:01:16,15:37:31,17:35:00,16:43:38
55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,2477,Female,1,Sales Executive,Married,73510,8.0,20,1,34.0,3,1,0,0,3.0,,3.0,3,4,09:09:38,10:48:00,09:59:22,16:26:32,18:58:48,17:35:05
33,No,Non-Travel,Research & Development,14,3,Other,2478,Male,1,Research Scientist,Divorced,108200,5.0,12,0,11.0,2,9,1,7,4.0,2.0,2.0,3,3,09:17:28,10:38:19,10:00:23,15:37:45,17:40:14,16:42:24
41,No,Travel_Rarely,Research & Development,5,3,Medical,2479,Male,1,Sales Representative,Divorced,121690,1.0,19,0,5.0,2,5,0,4,3.0,1.0,,3,3,09:17:35,10:43:48,09:59:38,15:01:41,17:40:03,16:17:04
34,No,Non-Travel,Research & Development,7,4,Medical,2480,Female,1,Research Scientist,Divorced,196260,1.0,21,0,15.0,5,15,0,7,4.0,3.0,3.0,2,4,09:16:21,10:41:54,09:59:28,17:13:02,19:29:45,18:10:50
53,No,Non-Travel,Research & Development,10,4,Medical,2481,Male,2,Healthcare Representative,Married,20700,4.0,13,2,27.0,2,3,0,2,1.0,3.0,2.0,4,3,09:18:12,10:41:48,10:00:59,16:48:32,19:26:11,18:07:04
43,No,Travel_Rarely,Sales,16,2,Marketing,2482,Female,1,Laboratory Technician,Single,67820,0.0,16,1,10.0,2,9,1,8,2.0,4.0,3.0,3,3,09:09:09,10:51:59,09:59:25,14:53:19,17:13:11,16:05:17
34,No,Travel_Rarely,Sales,10,2,Life Sciences,2483,Female,5,Sales Executive,Single,77790,5.0,12,1,6.0,2,2,2,2,4.0,4.0,3.0,3,3,09:04:58,10:35:11,09:58:48,16:30:34,18:54:51,17:41:02
21,Yes,Travel_Rarely,Sales,1,2,Marketing,2484,Male,5,Healthcare Representative,Single,27910,1.0,14,0,1.0,3,1,1,0,2.0,2.0,3.0,4,3,09:21:35,10:56:57,09:59:54,16:32:50,18:32:42,17:31:22
38,No,Travel_Rarely,Research & Development,8,2,Life Sciences,2485,Female,2,Sales Executive,Married,32010,1.0,11,1,5.0,3,5,0,4,4.0,3.0,3.0,2,3,09:08:25,10:55:49,10:00:28,15:19:34,17:45:24,16:23:48
22,Yes,Travel_Rarely,Research & Development,1,3,Other,2486,Male,4,Research Scientist,Married,49680,1.0,14,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,09:18:59,10:48:50,09:59:59,17:52:27,19:55:06,18:53:25
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,2487,Male,5,Sales Executive,Married,131200,1.0,12,2,13.0,6,12,5,7,1.0,4.0,3.0,2,3,09:18:41,10:51:16,10:00:34,16:11:18,18:28:11,17:17:23
51,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2488,Female,1,Manager,Married,40330,2.0,14,0,15.0,2,2,2,2,1.0,3.0,3.0,3,3,09:09:15,10:47:50,10:00:42,15:22:50,17:51:56,16:42:54
